NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS
Anchieta;4200804;CRECHE PRO INFANCIA;42150892;1;0;1;0;0;0;0;0;1;0;0;1;119;10
Canoinhas;4203808;UD PRESIDIO REGIONAL DE CANOINHAS;42150922;1;0;1;0;0;0;1;1;0;0;0;1;29;7
Santo Amaro da Imperatriz;4215703;CMEI CAMINHO DO APRENDER;42150930;1;0;1;0;0;0;1;0;0;0;0;1;196;17
Chapecó;4204202;UD PENITENCIARIA AGRICOLA DE CHAPECO;42150949;1;0;1;1;0;0;1;1;0;0;0;0;201;14
Guaramirim;4206504;UD DE GUARAMIRIM;42150957;1;0;1;0;0;0;1;0;0;0;0;0;171;18
Corupá;4204509;UD DE CORUPA;42150965;1;0;1;0;0;0;1;1;0;0;0;0;70;10
Aurora;4201901;UD DE AURORA;42150973;1;0;1;0;0;0;0;1;0;0;0;1;18;5
Joinville;4209102;UD PENITENCIARIA IND JUCEMAR CESCONETTO JLLE;42150990;1;0;1;0;0;0;1;0;0;0;0;0;139;14
Criciúma;4204608;FACULDADE SENAC CRICIUMA;42151031;1;0;1;0;0;0;1;0;0;0;0;1;146;37
Timbó Grande;4218251;CEI FELIPE HOFFMANN MARTIOL;42151040;1;0;1;0;0;0;0;1;0;0;0;1;126;15
Porto Belo;4213500;UD DE PORTO BELO;42151058;1;0;1;0;0;0;1;0;0;0;0;1;41;5
Galvão;4205605;UD DE GALVAO;42151066;1;0;1;0;0;0;0;1;0;0;0;1;20;2
São José;4216602;CEI PROFESSORA MARIA ARLINDA CURCIO DOS SANTOS;42151082;1;0;1;0;0;0;1;1;0;0;0;1;246;17
Santa Rosa de Lima;4215604;UD DE SANTA ROSA DE LIMA;42151104;1;0;1;0;0;0;1;0;0;0;0;0;10;4
Rio Fortuna;4214904;UD DE RIO FORTUNA;42151112;1;0;1;0;0;0;1;0;0;0;0;0;24;3
São Ludgero;4217006;UD DE SAO LUDGERO;42151120;1;0;1;0;0;0;1;0;0;0;0;0;79;8
Armazém;4201505;UD DE ARMAZEM;42151139;1;0;1;0;0;0;1;0;0;0;0;0;49;9
Mafra;4210100;UD PRESIDIO REGIONAL DE MAFRA;42151147;1;0;1;0;0;0;1;0;0;0;0;1;25;5
Pomerode;4213203;UD DE POMERODE;42151198;1;0;1;0;0;0;1;0;0;0;0;0;64;10
Presidente Castello Branco;4213906;UD DE PRES CASTELLO BRANCO;42151201;1;0;1;0;0;0;1;0;0;0;0;1;6;3
Gaspar;4205902;UD DE GASPAR;42151236;1;0;1;0;0;0;1;0;0;0;0;0;80;18
Paulo Lopes;4212304;UD DE PAULO LOPES;42151252;1;0;1;0;0;0;1;0;0;0;0;0;69;9
Imbituba;4207304;UD UNIDADE PRISIONAL AVANCADA DE IMBITUBA;42151260;1;0;1;0;0;0;1;0;0;0;0;0;23;3
Blumenau;4202404;ESCOLA INFANTIL DOCE LAR;42151279;1;0;1;0;1;0;1;0;0;0;0;0;50;5
Imaruí;4207205;UD DE IMARUI;42151287;1;0;1;0;0;0;1;0;0;0;0;0;13;4
Laguna;4209409;UD UNIDADE PRISIONAL AVANCADA DE LAGUNA;42151295;1;0;1;0;0;0;1;0;0;0;0;0;11;1
São Pedro de Alcântara;4217253;UD COMPLEXO PENIT DE SAO PEDRO DE ALCANTARA;42151309;1;0;1;0;0;0;1;0;1;0;0;1;75;17
Biguaçu;4202305;UD DE BIGUACU;42151317;1;0;1;0;0;0;1;0;1;0;0;1;95;21
Governador Celso Ramos;4206009;UD DE GOVERNADOR CELSO RAMOS;42151325;1;0;1;0;0;0;0;1;0;0;0;0;133;21
Palhoça;4211900;UD COLONIA PENAL AGRICOLA DE PALHOCA;42151333;1;0;1;0;0;0;0;1;0;0;0;0;125;14
Brusque;4202909;CMEI MARLI TERESINHA BENVENUTTI BUSS;42151341;1;0;1;0;0;0;1;0;0;0;0;1;118;14
Palhoça;4211900;UD DE PALHOCA;42151350;1;0;1;0;0;0;1;0;0;0;0;0;231;41
Capivari de Baixo;4203956;UD DE CAPIVARI DE BAIXO;42151368;1;0;1;0;0;0;1;0;0;0;0;0;26;9
Gravatal;4206207;UD DE GRAVATAL;42151384;1;0;1;0;0;0;1;0;0;0;0;0;11;2
Treze de Maio;4218400;UD DE TREZE DE MAIO;42151392;1;0;1;0;0;0;1;0;0;0;0;0;2;3
Iporã do Oeste;4207650;UD DE IPORA DO OESTE;42151414;1;0;1;0;0;0;0;1;0;0;0;1;26;5
São João do Oeste;4216255;UD DE SAO JOAO DO OESTE;42151449;1;0;1;0;0;0;1;1;0;0;0;0;3;4
Anitápolis;4201109;UD DE ANITAPOLIS;42151490;1;0;1;0;0;0;0;1;0;0;0;0;18;4
São Lourenço do Oeste;4216909;GERACAO MAIS LTDA;42151503;1;0;1;0;0;0;0;1;0;0;0;1;120;9
Rio das Antas;4214409;UD DE RIO DAS ANTAS;42151511;1;0;1;0;0;0;1;1;0;0;0;0;19;5
Blumenau;4202404;PARAISO DA CRIANCA;42151554;1;0;1;0;0;0;1;0;0;0;0;1;93;6
Leoberto Leal;4209805;NE MUN PROF JOAO MARIA DE SOUZA JUNIOR;42151562;1;0;1;0;0;0;1;0;0;0;0;1;136;10
São José;4216602;COLEGIO VOCACAO;42151570;1;0;1;0;0;0;1;0;0;0;0;0;168;15
Sombrio;4217709;IFC - CAMPUS AVANCADO SOMBRIO;42151589;1;0;1;0;0;0;0;1;0;0;0;1;328;34
Palmitos;4212106;CEIM O PEQUENO PRINCIPE;42151597;1;0;1;0;0;0;0;1;0;0;0;1;171;37
Joinville;4209102;CEI FADINHA LTDA;42151600;1;0;1;0;0;0;1;0;0;0;0;1;57;5
Joinville;4209102;COLEGIO AQUARELA;42151619;1;0;1;0;0;0;1;0;0;0;0;1;414;26
Lontras;4209904;CENTRO DE EDUCACAO INFANTIL ALTO SUBIDA;42151643;2;0;1;0;0;0;0;1;0;0;0;1;10;1
Florianópolis;4205407;NEIM MARIA ELENA DA SILVA;42151651;1;0;1;0;0;0;0;1;0;0;0;0;117;15
Rio Negrinho;4215000;SENAI SC - RIO NEGRINHO;42151660;1;0;1;0;0;0;1;0;0;0;0;1;16;4
Balneário Camboriú;4202008;NUCLEO AVANCADO DE ESTUDOS ODONTOLOGICOS NAEO;42151678;1;0;1;0;0;0;1;0;0;0;0;0;263;7
Descanso;4204905;CEEF DE PAULO HENRIQUE PISSAIA;42151694;1;0;1;0;0;0;0;1;0;0;0;1;185;13
Caçador;4203006;CMEI DONA GLADIS VARGAS ROESCH;42151732;1;0;1;0;0;0;1;0;0;0;0;0;82;6
Caçador;4203006;CMEI JOAO MARIA FERNANDES;42151740;1;0;1;0;0;0;1;0;0;0;0;0;107;8
Tijucas;4218004;CEI PROF MARIA HELENA MACHADO;42151759;1;0;1;0;0;0;1;0;0;0;0;1;376;20
Itajaí;4208203;CENTRO DE ED PROFISSIONAL FILADELFIA;42151767;1;0;1;0;0;0;1;0;0;0;0;1;264;7
Balneário Camboriú;4202008;SOCIEDADE AVANTIS DE ENSINO E ESCOLA DE AVIACAO CIVIL LTDA;42151775;1;0;1;0;0;0;1;0;0;0;0;1;88;14
Imbituba;4207304;CENTRO EDUCACIONAL AQUARELA DO SABER;42151783;1;0;1;0;0;0;0;1;0;0;0;1;163;9
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL SEMEANDO PARA O FUTURO;42151821;1;0;1;0;0;0;0;1;0;0;0;1;14;1
Joinville;4209102;GASP GRUPO DE ASSISTENCIA SOCIAL PARAISO;42151864;1;0;1;0;0;0;1;0;0;0;0;1;57;4
São José;4216602;QUALIS CENTRO DE FORMACAO PROFISSIONAL LTDA;42151899;1;0;1;0;0;0;1;0;0;0;0;1;228;23
Biguaçu;4202305;CEI MUN CECILIA ALAIDE DE CARVALHO ROSA;42151902;1;0;1;0;0;0;1;0;0;0;0;0;258;22
Ermo;4205191;CEI PICA PAU AMARELO;42151910;1;0;1;0;0;0;1;0;0;0;0;1;76;7
Guaramirim;4206504;CEI PROFESSORA ZILMA FLORES DA SILVA;42151937;1;0;1;0;0;0;1;1;0;0;0;1;245;17
Schroeder;4217402;CENTRO DE EDUCACAO INFANTIL MUNICIPAL PRIMEIROS PASSOS;42151945;1;0;1;0;0;0;0;1;0;0;0;1;72;6
Orleans;4211702;CEI RECANTO DO SABER;42151953;1;0;1;0;0;0;0;1;0;0;0;1;87;7
Lages;4209300;CEIM MARIA CONCEICAO NUNES;42151970;1;0;1;0;0;0;1;0;0;0;0;1;148;18
Indaial;4207502;EBM PROF MARIA HELENA TRENTINI MACHADO;42151988;1;0;1;0;0;0;0;1;0;0;0;1;273;22
Timbó;4218202;NUCLEO DE EDUCACAO INFANTIL PROFª MARIA LUIZA BELL;42151996;1;0;1;0;0;0;0;1;0;0;0;1;36;9
São Bento do Sul;4215802;SESI SC - SAO BENTO DO SUL;42152003;1;0;1;0;0;0;1;0;0;0;0;1;403;29
Garopaba;4205704;ESCOLA CRESCER E CONHECER;42152011;1;0;1;0;0;0;0;1;0;0;0;1;281;21
Pomerode;4213203;CEIM PROF RUDOLF HORNBURG;42152020;1;0;1;0;0;0;0;0;1;0;0;1;100;8
Jaraguá do Sul;4208906;CURSO E COLEGIO CONEXAO LTDA;42152038;1;0;1;0;0;0;1;0;0;0;0;0;357;24
Tubarão;4218707;CEI LEONOR LIMA BRASIL;42152046;1;0;1;0;0;0;1;0;0;0;0;1;108;11
Florianópolis;4205407;COLEGIO DO CAMPECHE;42152054;1;0;1;0;0;0;1;0;0;0;0;1;710;45
São João Batista;4216305;CRECHE MUN IGNEZ RAITZ COSTA;42152062;1;0;1;0;0;0;1;0;0;0;0;1;58;8
Lages;4209300;COLEGIO POLICIAL MILITAR FELICIANO NUNES PIRES;42152070;1;0;1;0;0;0;1;0;0;0;0;1;394;34
Criciúma;4204608;CENTRO DE EDUCACAO INFANTIL SONHO DE CRIANCA;42152089;1;0;1;0;0;0;0;1;0;0;0;1;61;3
Sombrio;4217709;CENTRO EDUCACIONAL CRIANCA ESPERANCA;42152097;2;0;1;0;0;0;0;0;1;0;0;1;90;5
Videira;4219309;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DOLORES DAMO DE OLIVEIRA;42152100;1;0;1;0;0;0;0;1;0;0;0;0;101;7
São Carlos;4216008;IFSC - CAMPUS SAO CARLOS;42152119;1;0;1;0;0;0;0;1;0;0;0;1;195;29
Caçador;4203006;CMEI PIERINA ADAMI;42152127;1;0;1;0;0;0;1;0;0;0;0;0;154;9
Ponte Alta;4213302;CEIM PROF CLENAR MORAES STENGER SUZUKI;42152135;1;0;1;0;0;0;1;0;0;0;0;0;89;11
Ibirama;4206900;CENTRO ESCOLA DE EDUCACAO INFANTIL VICE-PREFEITO SIGOLF RADLOFF;42152143;1;0;1;0;0;0;0;1;0;0;0;1;185;15
Cunhataí;4204756;CEI MUN BEIJA FLOR;42152151;1;0;1;0;0;0;0;1;0;0;0;1;98;20
Braço do Norte;4202800;CEI TIA LUCIMAR;42152160;1;0;1;0;1;0;1;0;0;0;0;1;150;17
Itapema;4208302;ESCOLA BILINGUE SEMEAR;42152178;1;0;1;0;0;0;1;0;0;0;0;1;418;25
Itajaí;4208203;INSTITUTO TECNOLOGICO ASSESSORITEC;42152186;1;0;1;0;0;0;0;1;0;0;0;0;598;9
Rio Negrinho;4215000;INSTITUTO TECNOLOGICO ASSESSORITEC;42152194;1;0;1;0;0;0;1;1;0;0;0;0;204;9
Cunha Porã;4204707;CEI SONHO DE ANJO;42152208;1;0;1;0;0;0;0;0;1;0;0;0;137;33
Garuva;4205803;INSTITUTO TECNOLOGICO ASSESSORITEC;42152216;1;0;1;0;0;0;1;1;0;0;0;0;167;9
Araquari;4201307;INSTITUTO TECNOLOGICO ASSESSORITEC;42152224;1;0;1;0;0;0;0;1;0;0;0;0;420;11
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL ABDON DA SILVEIRA;42152232;1;0;1;0;0;0;1;0;0;0;0;1;314;10
Joinville;4209102;CEI LEJUJU;42152240;1;0;1;0;0;0;1;0;0;0;0;1;10;3
Joinville;4209102;CEI ESPACO DO PARQUE;42152267;1;0;1;0;0;0;1;0;0;0;0;1;86;6
Joinville;4209102;CEI TIA LIA;42152275;1;0;1;0;0;0;1;0;0;0;0;1;39;5
Joinville;4209102;CEI PEQUENOS TRAVESSOS;42152291;1;0;1;0;0;0;1;0;0;0;0;0;48;3
Joinville;4209102;CEI PRESENTES DE DEUS;42152305;1;0;1;0;0;0;1;0;0;0;0;1;74;5
Joinville;4209102;CEI PRESENTES DE DEUS - UNIDADE II;42152321;1;0;1;0;0;0;1;0;0;0;0;1;87;7
Joinville;4209102;CEI BOA SEMENTE;42152348;1;0;1;0;0;0;0;0;1;0;0;1;58;6
Joinville;4209102;CEI MARIA LAURA CARDOSO ELEOTERIO;42152356;1;0;1;0;0;0;1;0;0;0;0;1;369;15
Videira;4219309;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL;42152399;1;0;1;0;0;0;1;0;0;0;0;1;144;19
Joinville;4209102;CEI AMIGOS DA NATUREZA;42152410;1;0;1;0;0;0;1;0;0;0;0;1;15;2
Joinville;4209102;VIVA EDUCACAO INFANTIL;42152429;1;0;1;0;0;0;1;0;0;0;0;1;61;6
São José;4216602;CEI PROFESSORA VERA LUCIA MEDEIROS;42152437;1;0;1;0;0;0;1;1;0;0;0;1;244;17
São José;4216602;CEI TEREZINHA MARIA CLAUDINO DOS SANTOS;42152445;1;0;1;0;0;0;0;1;0;0;0;1;304;19
São José;4216602;CENTRO EDUCACIONAL CONQUISTA;42152461;1;0;1;0;0;0;1;0;0;0;0;9;105;6
Criciúma;4204608;ESCOLA KADIMA LTDA;42152488;1;0;1;0;0;0;1;0;0;0;0;1;101;14
Corupá;4204509;ESCOLA MUN DE ED COMPLEMENTAR DE MUSICA JAZZ BAND ELITE;42152496;1;0;1;0;0;0;1;0;0;0;0;1;;
Abelardo Luz;4200101;IFC - CAMPUS AVANCADO ABELARDO LUZ;42152500;2;1;1;0;0;0;0;1;0;0;0;1;57;12
Saudades;4217303;CEI CRIANCA FELIZ;42152526;1;0;1;0;0;0;0;0;1;0;0;1;25;1
Palhoça;4211900;SESC PALHOCA;42152534;1;0;1;0;0;0;1;0;0;0;0;1;545;21
Abelardo Luz;4200101;COLEGIO FUTURA GERACAO;42152542;1;0;1;0;0;0;0;1;0;0;0;0;31;8
Chapecó;4204202;CEI MUN JUNINHO;42152569;1;0;1;0;0;0;0;0;1;0;0;1;143;13
Chapecó;4204202;CEI MUN PARAISO;42152577;1;0;1;0;0;0;0;1;0;0;0;1;257;18
Criciúma;4204608;CEI ALINHAVANDO O FUTURO UFO WAY;42152585;1;0;1;0;0;0;1;0;0;0;0;1;48;4
Botuverá;4202701;CENTRO MUNICIPAL DE EDUCACAO INFANTIL VEREADORA ZELITA ZETE CESTARI TACHINI;42152593;1;0;1;0;0;0;1;0;0;0;0;1;147;15
São Bento do Sul;4215802;IFC - CAMPUS SAO BENTO DO SUL;42152615;1;0;1;0;0;0;0;1;0;0;0;1;312;34
Chapecó;4204202;EEB PROF ZITTA FLACH;42152623;1;0;1;0;0;0;1;0;0;0;0;1;594;34
Bom Retiro;4202602;EEM VALMIR OMARQUES NUNES;42152631;1;0;1;0;0;0;1;0;0;0;0;0;300;23
Itajaí;4208203;EEB MONSENHOR VENDELINO HOBOLD;42152640;1;0;1;0;0;0;1;1;0;0;0;0;538;37
Itajaí;4208203;EEB ELFRIDA CRISTINO DA SILVA;42152658;1;0;1;0;0;0;1;0;0;0;0;1;307;19
Navegantes;4211306;EEB PROF DANIELA PEREIRA;42152666;1;0;1;0;0;0;1;0;0;0;0;0;651;39
Balneário Camboriú;4202008;EEB HIGINO JOAO PIO;42152674;1;0;1;0;0;0;1;0;0;0;0;0;728;40
Itajaí;4208203;EEB RAUL BAYER LAUS;42152682;1;0;1;0;0;0;1;1;0;0;0;0;882;45
Araquari;4201307;EEM SENADOR LUIZ HENRIQUE DA SILVEIRA;42152690;1;0;1;0;0;0;1;0;0;0;0;1;1502;56
Joinville;4209102;EEM GOVERNADOR LUIZ HENRIQUE DA SILVEIRA;42152704;1;0;1;0;0;0;1;0;0;0;0;0;940;52
Barra Velha;4202107;EEM SENADOR LUIZ HENRIQUE DA SILVEIRA;42152712;1;0;1;0;0;0;1;0;0;0;0;0;837;34
Joinville;4209102;EEM BAILARINA LISELOTT TRINKS;42152720;1;0;1;0;0;0;1;0;0;0;0;0;1195;68
Garopaba;4205704;EEB PREFEITO LUIZ CARLOS LUIZ;42152739;1;0;1;0;0;0;1;1;0;0;0;0;664;42
Indaial;4207502;EEB PROF ATTELA JENICHEN;42152747;1;0;1;0;0;0;1;0;0;0;0;0;305;35
Abdon Batista;4200051;CEDUP ERNESTO ANTONIO DEBASTIANI;42152755;1;0;1;0;0;0;1;0;0;0;0;1;122;26
Guaramirim;4206504;CEDUP PERFEITO MANOEL DE AGUIAR;42152763;1;0;1;0;0;0;0;1;0;0;0;0;305;39
Jaguaruna;4208807;CEI BRINCAR E APRENDER;42152780;1;0;1;0;0;0;0;1;0;0;0;1;297;22
Calmon;4203154;UD DE CALMON;42152798;1;0;1;0;0;0;1;0;0;0;0;1;41;11
Timbó Grande;4218251;UD DE TIMBO GRANDE;42152828;1;0;1;0;0;0;1;0;0;0;0;0;28;7
Campos Novos;4203600;UD UNIDADE PRISIONAL AVANCADA DE CAMPOS NOVOS;42152836;1;0;1;0;0;0;1;1;0;0;0;1;64;6
São Bernardino;4215752;UD DE SAO BERNARDINO;42152852;1;0;1;0;0;0;0;1;0;0;0;1;25;7
Jaguaruna;4208807;UD DE JAGUARUNA;42152879;1;0;1;0;0;0;1;0;0;0;0;0;11;4
Tubarão;4218707;UD PRESIDIO REGIONAL MASCULINO DE TUBARAO;42152895;1;0;1;0;0;0;1;0;0;0;0;0;10;3
Concórdia;4204301;UD PRESIDIO REGIONAL DE CONCORDIA;42152909;1;0;1;0;0;0;1;0;0;0;0;1;48;10
Videira;4219309;UD UNIDADE PRISIONAL AVANCADA DE VIDEIRA;42152917;1;0;1;0;0;0;1;0;0;0;0;0;14;7
Porto União;4213609;UD PRESIDIO REGIONAL DE PORTO UNIAO;42152925;1;0;1;0;0;0;1;0;0;0;0;1;29;8
Tijucas;4218004;UD PRESIDIO REGIONAL DE TIJUCAS;42152933;2;0;1;0;1;0;0;1;0;0;0;1;149;14
São José;4216602;COLEGIO ELITE CEB;42152950;1;0;1;0;0;0;1;0;0;0;0;1;136;10
Ituporanga;4208500;CENTRO DE ENSINO CLICK SOLUCOES;42152968;1;0;1;0;1;0;1;0;0;0;0;0;237;17
Ipumirim;4207700;NUCLEO EDUC MUN JOAO CANTON;42152992;1;0;1;0;0;0;0;1;0;0;0;0;151;10
Cocal do Sul;4204251;INSTITUICAO DE ED INF ZILDA BURIGO BOSA;42153018;1;0;1;0;0;0;1;0;0;0;0;1;76;15
Treze Tílias;4218509;CRECHE MUNICIPAL MARIA ANNA HAUSBERGER;42153026;1;0;1;0;0;0;1;0;0;0;0;1;65;8
Praia Grande;4213807;EB MUN LEONARDO PEDRO THOMAZ;42153034;1;0;1;0;0;0;1;0;0;0;0;1;153;12
Barra Velha;4202107;CEI PROFª DANIELE RAMON ESCHHOLZ SCHUCH;42153042;1;0;1;0;0;0;0;1;0;0;0;1;215;20
Barra Velha;4202107;CEI PROFª PORFIRIA COELHO DA SILVA;42153050;1;0;1;0;0;0;1;0;0;0;0;1;239;26
Itajaí;4208203;CEI GABRIEL DALLAGO;42153077;2;0;1;0;0;0;0;1;0;0;0;1;53;7
Itajaí;4208203;BANDA FILARMONICA DE ITAJAI;42153085;1;0;1;0;0;0;0;1;0;0;0;1;;
Jaraguá do Sul;4208906;UD PRESIDIO REGIONAL DE JARAGUA DO SUL;42153093;1;0;1;0;0;0;1;0;0;0;0;0;101;8
Lages;4209300;UD PRESIDIO REGIONAL DE LAGES;42153107;1;0;1;0;0;0;1;0;0;0;0;0;24;9
Blumenau;4202404;UD PRESIDIO REGIONAL DE BLUMENAU;42153115;1;0;1;0;0;0;1;1;0;0;0;0;17;2
Barra Velha;4202107;UD UNIDADE PRISIONAL AVANCADA DE BARRA VELHA;42153123;1;0;1;0;0;0;1;0;0;0;0;0;12;3
Joaçaba;4209003;UD PRESIDIO REGIONAL DE JOACABA;42153158;1;0;1;0;0;0;1;0;0;0;0;0;8;2
Balneário Rincão;4220000;UD BALNEARIO RINCAO;42153166;1;0;1;0;0;0;1;0;1;0;0;0;30;8
Criciúma;4204608;UD PRESIDIO REGIONAL DE CRICIUMA;42153174;1;0;1;0;1;0;1;0;0;0;0;0;29;10
Criciúma;4204608;UD PENITENCIARIA SUL;42153190;2;0;1;0;1;0;1;0;0;0;0;0;13;9
Joaçaba;4209003;CEI TEMPO DE APRENDER;42153204;1;0;1;0;0;0;1;0;0;0;0;0;185;30
Maravilha;4210506;UD PRISIONAL AVANCADA DE MARAVILHA;42153212;1;0;1;0;0;0;1;0;0;0;0;1;21;3
Xanxerê;4219507;UD PRESIDIO REGIONAL DE XANXERE;42153220;1;0;1;0;0;0;0;0;1;0;0;1;35;3
Caçador;4203006;UD DO PRESIDIO REGIONAL DE CACADOR;42153239;1;0;1;0;0;0;1;0;0;0;0;1;20;5
Araranguá;4201406;UD PRESIDIO REGIONAL DE ARARANGUA;42153247;1;0;1;0;0;0;1;0;0;0;0;0;38;4
Itapema;4208302;UD UPA DE ITAPEMA;42153271;1;0;1;0;0;0;1;0;0;0;0;1;12;5
Brusque;4202909;UD UNIDADE PRISIONAL AVANCADA DE BRUSQUE;42153280;2;0;1;0;1;0;1;1;0;0;0;0;21;3
Chapecó;4204202;UD PRESIDIO REGIONAL FEMININO DE CHAPECO;42153298;1;0;1;0;0;0;1;1;0;0;0;0;62;8
Abelardo Luz;4200101;CEI FUTURA GERACAO;42153301;1;0;1;0;0;0;0;1;0;0;0;0;49;7
Videira;4219309;ESCOLA DE EDUCACAO BASICA MUNICIPAL GABRIEL BOGONI;42153310;1;0;1;0;0;0;0;1;0;0;0;0;312;19
Criciúma;4204608;CEI JARDIM DA ALEGRIA LTDA ME;42153328;1;0;1;0;0;0;1;0;0;0;0;0;110;11
Criciúma;4204608;COLEGIO SOLETRANDO;42153336;1;0;1;0;0;0;1;0;0;0;0;1;46;8
Araranguá;4201406;CENTRO EDUC E RECREATIVO DAY CARE INFANTIL LTDA;42153344;1;0;1;0;0;0;1;0;0;0;0;0;57;10
Timbó;4218202;SESI SC - TIMBO;42153352;1;0;1;0;0;0;1;0;0;0;0;0;100;4
Gaspar;4205902;CENTRO DE DESENV INFA TEMPOS DE INFANCIA;42153360;1;0;1;0;0;0;0;1;0;0;0;1;82;3
São Francisco do Sul;4216206;COLEGIO KRAPP LTDA;42153379;1;0;1;0;0;0;1;0;0;0;0;1;506;30
Catanduvas;4204004;COLEGIO LUTERANO SANTISSIMA TRINDADE;42153409;1;0;1;0;0;0;1;0;0;0;0;0;184;18
Joinville;4209102;CEI JOSE FRANCISCO VIEIRA;42153417;1;0;1;0;0;0;1;0;0;0;0;1;339;15
Joinville;4209102;CEI PROF SALETE KONECKI;42153425;1;0;1;0;0;0;1;0;0;0;0;1;335;15
Joinville;4209102;CEI PROFESSORA TERESA CAMPREGHER MOREIRA;42153433;1;0;1;0;0;0;1;0;0;0;0;1;360;18
Governador Celso Ramos;4206009;CEI PROFESSORA RAQUEL DAVINA ALVES DE SOUZA;42153441;1;0;1;0;0;0;0;1;0;0;0;0;107;20
Piratuba;4213104;ESCOLA SOCIO AMBIENTAL;42153450;2;0;1;0;0;0;1;0;0;0;0;0;;
Joinville;4209102;CEI FAZENDO ARTE;42153468;1;0;1;0;0;0;1;0;0;0;0;1;89;6
Balneário Gaivota;4202073;CEI TIA BENTA;42153492;1;0;1;0;0;0;0;1;0;0;0;0;187;11
Araranguá;4201406;FACULDADE DO VALE DO ARARANGUA LTDA ME;42153506;1;0;1;0;0;0;1;0;0;0;0;1;211;21
São Lourenço do Oeste;4216909;IFSC - CAMPUS AVANCADO SAO LOURENCO DO OESTE;42153522;1;0;1;0;0;0;0;1;0;0;0;1;118;13
Florianópolis;4205407;ESCOLA TECNICA PRO SAUDE;42153530;1;0;1;0;0;0;1;0;0;0;0;0;595;10
Palhoça;4211900;CEI MUNDO MAGICO;42153549;1;0;1;0;0;0;0;1;0;0;0;0;172;16
Palhoça;4211900;CEI PRIMEIROS PASSOS;42153557;1;0;1;0;0;0;0;1;0;0;0;0;106;18
Chapecó;4204202;CEIB BEBE CRIANCA LTDA;42153565;1;0;1;0;0;0;1;0;0;0;0;1;93;5
Palhoça;4211900;CENTRO EDUCACIONAL MULLER;42153573;1;0;1;0;0;0;1;0;0;0;0;0;444;26
Itajaí;4208203;UD DO COMPLEXO PENITENCIARIO DO VALE DO ITAJAI;42153581;2;0;1;0;0;0;1;0;0;0;0;0;19;6
Itajaí;4208203;UD PRESIDIO REGIONAL DE ITAJAI FEMININO;42153590;1;0;1;0;0;0;1;0;0;0;0;1;37;7
Timbó;4218202;CENTRO EDUCACIONAL TIMBO EIRELI;42153603;1;0;1;0;0;0;1;0;0;0;0;1;79;15
Camboriú;4203204;CENTRO EDUCACIONAL MENNA BARRETO;42153611;1;0;1;0;0;0;1;0;0;0;0;0;64;4
Florianópolis;4205407;COLEGIO CRISTAO MONTE SIAO;42153620;1;0;1;0;0;0;1;0;0;0;0;1;34;5
Palhoça;4211900;CENTRO DE EDUCACAO RECRIEACAO;42153638;1;0;1;0;0;0;1;0;0;0;0;0;323;19
Chapecó;4204202;CEIM ADELINA DALL IGNA CARLESSO;42153646;1;0;1;0;0;0;0;0;1;0;0;1;139;9
São José;4216602;COC COLEGIO OSVALDO CARVALHO CONTINENTE;42153654;1;0;1;0;0;0;1;0;0;0;0;1;148;44
Taió;4217808;CEI MARIA MAZZI MAINHARDT;42153662;1;0;1;0;0;0;1;0;0;0;0;1;105;18
Imbituba;4207304;CMEI MARIA LOPES DA SILVA DONA PEQUENA;42153670;1;0;1;0;0;0;0;1;0;0;0;1;79;13
Joinville;4209102;CEI ABC DA CRIANCA;42153689;1;0;1;0;0;0;1;0;0;0;0;1;99;12
Joinville;4209102;CEI JOAO E MARIA;42153700;1;0;1;0;0;0;1;0;0;0;0;1;29;2
Joinville;4209102;CEI REINO DA CRIANCA;42153735;1;0;1;0;0;0;1;0;0;0;0;0;117;5
Cocal do Sul;4204251;IEI MARIA DE LOURDES CARARA;42153743;1;0;1;0;0;0;1;0;0;0;0;1;111;20
Imbituba;4207304;CENTRO EDUCACIONAL IDEAL;42153751;2;0;1;0;0;0;1;0;0;0;0;1;62;9
Camboriú;4203204;CEI PROF ORLANDO SOUZA FILHO;42153760;1;0;1;0;0;0;1;0;0;0;0;1;313;17
Rio do Campo;4214508;ESCOLA MUNICIPAL PREFEITO HILARIO PREIS;42153786;1;0;1;0;0;0;1;0;0;0;0;1;209;13
Camboriú;4203204;PRE ESCOLAR MUNICIPAL MARIZA GALDINE;42153794;1;0;1;0;0;0;1;0;0;0;0;0;273;14
